1961
-0.385168, 1, 97, 500, 352
-0.39325, 1, 1, 500, 375
-0.411737, 129, 1, 384, 375
-0.498509, 225, 1, 480, 375
-0.545225, 1, 1, 256, 375
-0.579523, 1, 1, 500, 256
-0.6295, 129, 65, 384, 320
-0.660122, 33, 97, 288, 352
-0.732617, 225, 129, 480, 375
-0.735994, 1, 1, 256, 256
-0.757206, 225, 1, 480, 256
-0.866198, 289, 97, 416, 352
-0.866421, 209, 1, 336, 375
-0.870098, 1, 161, 500, 288
-0.871994, 305, 1, 432, 375
-0.884611, 145, 1, 272, 375
-0.884676, 209, 65, 336, 320
-0.886399, 33, 1, 160, 375
-0.886793, 369, 1, 496, 375
-0.889349, 145, 97, 272, 352
-0.889629, 257, 1, 384, 375
-0.891309, 65, 97, 192, 352
-0.89225, 369, 97, 496, 352
-0.892503, 1, 129, 128, 375
-0.893587, 81, 1, 208, 375
-0.895702, 1, 209, 500, 336
-0.895713, 289, 1, 416, 256
-0.899534, 1, 113, 500, 240
-0.90177, 145, 1, 272, 256
-0.911598, 1, 1, 128, 256
-0.913316, 1, 65, 500, 192
-0.916224, 337, 1, 464, 256
-0.918403, 289, 161, 416, 288
-0.920255, 193, 161, 448, 288
-0.921284, 49, 1, 176, 256
-0.923582, 1, 177, 256, 304
-0.928466, 129, 81, 384, 208
-0.928471, 97, 1, 224, 256
-0.931372, 257, 209, 500, 336
-0.940259, 161, 209, 416, 336
-0.941932, 65, 225, 320, 352
-0.942273, 337, 161, 400, 288
-0.943586, 161, 33, 416, 160
-0.943714, 33, 129, 288, 256
-0.945119, 321, 209, 448, 336
-0.945933, 1, 17, 500, 144
-0.946706, 297, 209, 360, 336
-0.949001, 297, 145, 360, 272
-0.949446, 361, 177, 424, 304
-0.950548, 145, 225, 272, 352
-0.951421, 49, 145, 176, 272
-0.951651, 273, 209, 400, 336
-0.952125, 321, 209, 384, 336
-0.952402, 241, 161, 368, 288
-0.952499, 33, 81, 288, 208
-0.953116, 97, 177, 224, 304
-0.953444, 65, 1, 320, 128
-0.954107, 273, 193, 336, 320
-0.954293, 145, 129, 272, 256
-0.955246, 289, 113, 416, 240
-0.955762, 225, 81, 480, 208
-0.956535, 257, 17, 500, 144
-0.957938, 145, 209, 208, 336
-0.959913, 241, 65, 368, 192
-0.960334, 17, 209, 144, 336
-0.961048, 337, 161, 464, 288
-0.961568, 17, 97, 80, 224
-0.961907, 25, 193, 88, 320
-0.962534, 169, 225, 232, 352
-0.962923, 177, 33, 304, 160
-0.963388, 361, 225, 424, 288
-0.963722, 153, 97, 216, 224
-0.963777, 217, 225, 280, 352
-0.963967, 145, 81, 272, 208
-0.963967, 97, 225, 224, 352
-0.964039, 313, 217, 376, 280
-0.964156, 57, 97, 120, 224
-0.964325, 225, 225, 352, 352
-0.964602, 353, 225, 416, 352
-0.964803, 177, 65, 240, 192
-0.964804, 369, 113, 496, 240
-0.964818, 385, 209, 448, 336
-0.965001, 369, 209, 496, 336
-0.965096, 369, 65, 432, 192
-0.965597, 241, 1, 368, 128
-0.965768, 193, 177, 320, 304
-0.965773, 1, 97, 128, 224
-0.965821, 97, 129, 224, 256
-0.965858, 193, 129, 320, 256
-0.966009, 289, 169, 416, 232
-0.966249, 337, 113, 400, 240
-0.966542, 289, 97, 352, 224
-0.966775, 121, 177, 184, 304
-0.967109, 249, 177, 312, 304
-0.967366, 241, 225, 304, 352
-0.967483, 97, 81, 224, 208
-0.967837, 1, 209, 64, 336
-0.968011, 289, 153, 352, 216
-0.968327, 97, 177, 160, 304
-0.968377, 233, 33, 296, 160
-0.968428, 193, 225, 256, 352
-0.968514, 121, 129, 184, 256
-0.96865, 129, 1, 256, 128
-0.969247, 105, 225, 168, 352
-0.969282, 249, 81, 312, 208
-0.969298, 273, 241, 336, 368
-0.9695, 65, 241, 128, 368
-0.96972, 193, 81, 320, 208
-0.969737, 201, 33, 264, 160
-0.969896, 353, 65, 480, 192
-0.969899, 57, 145, 120, 272
-0.969987, 17, 33, 144, 160
-0.970081, 225, 81, 288, 208
-0.970207, 49, 193, 112, 320
-0.970344, 305, 65, 432, 192
-0.970623, 305, 217, 432, 280
-0.970667, 273, 145, 336, 272
-0.97067, 273, 201, 336, 264
-0.970749, 1, 161, 128, 288
-0.970788, 393, 113, 456, 240
-0.970813, 137, 217, 200, 280
-0.970895, 265, 17, 328, 144
-0.9709, 313, 81, 376, 208
-0.970977, 49, 97, 176, 224
-0.971035, 373, 161, 404, 288
-0.97112, 361, 201, 424, 264
-0.971429, 345, 177, 408, 240
-0.971628, 337, 225, 400, 288
-0.971694, 153, 33, 216, 160
-0.971826, 121, 169, 184, 232
-0.972677, 145, 177, 272, 304
-0.972916, 249, 129, 312, 256
-0.972967, 177, 81, 240, 144
-0.972996, 49, 193, 112, 256
-0.97326, 385, 217, 448, 280
-0.973341, 17, 105, 80, 168
-0.973498, 353, 1, 480, 128
-0.973571, 313, 161, 376, 224
-0.973793, 177, 225, 240, 288
-0.973793, 385, 225, 416, 288
-0.973883, 81, 113, 144, 240
-0.974135, 297, 81, 360, 144
-0.974201, 121, 65, 184, 192
-0.974206, 369, 113, 432, 240
-0.974264, 249, 177, 312, 240
-0.97427, 113, 145, 176, 208
-0.974414, 265, 73, 328, 136
-0.974445, 289, 225, 352, 288
-0.974469, 425, 97, 488, 224
-0.97453, 153, 97, 216, 160
-0.974611, 137, 193, 200, 256
-0.974617, 417, 105, 480, 168
-0.974659, 377, 105, 440, 168
-0.974662, 345, 81, 408, 144
-0.974739, 121, 121, 184, 184
-0.974812, 377, 249, 440, 312
-0.974816, 65, 161, 128, 224
-0.974935, 297, 97, 360, 352
-0.974982, 337, 153, 400, 216
-0.975013, 177, 113, 240, 176
-0.975057, 249, 41, 312, 104
-0.975192, 161, 137, 224, 200
-0.97521, 1, 225, 64, 288
-0.975212, 377, 81, 440, 144
-0.975464, 145, 161, 208, 288
-0.975484, 113, 1, 176, 64
-0.975551, 1, 49, 64, 176
-0.975569, 289, 177, 352, 240
-0.975626, 161, 97, 224, 352
-0.975667, 201, 225, 264, 288
-0.975808, 209, 65, 272, 128
-0.975895, 313, 57, 376, 120
-0.975899, 337, 65, 400, 192
-0.976041, 393, 49, 456, 176
-0.976098, 301, 145, 332, 272
-0.976184, 337, 65, 400, 320
-0.976225, 317, 209, 348, 336
-0.976393, 153, 241, 216, 304
-0.97647, 17, 1, 80, 128
-0.976476, 1, 1, 64, 64
-0.976489, 401, 81, 464, 144
-0.976506, 113, 1, 176, 128
-0.976557, 177, 177, 240, 304
-0.976582, 273, 49, 336, 112
-0.976582, 89, 169, 152, 232
-0.976584, 25, 201, 88, 264
-0.976719, 273, 17, 336, 80
-0.976738, 153, 1, 216, 64
-0.976842, 241, 73, 304, 136
-0.976881, 73, 97, 136, 160
-0.976881, 169, 201, 232, 264
-0.976962, 361, 225, 392, 288
-0.976992, 353, 161, 384, 288
-0.977113, 241, 233, 304, 296
-0.977113, 353, 249, 416, 312
-0.977153, 409, 217, 472, 280
-0.977189, 397, 209, 428, 272
-0.977195, 357, 209, 388, 336
-0.977209, 305, 33, 368, 160
-0.97729, 201, 81, 264, 208
-0.977316, 49, 169, 176, 232
-0.977408, 305, 17, 432, 144
-0.977487, 301, 209, 332, 336
-0.977494, 241, 217, 368, 280
-0.977622, 317, 217, 348, 280
-0.977634, 49, 97, 112, 160
-0.977674, 385, 209, 416, 336
-0.977917, 73, 273, 136, 336
-0.977922, 41, 49, 104, 176
-0.978013, 393, 161, 456, 288
-0.978029, 17, 265, 80, 328
-0.978033, 201, 113, 264, 176
-0.978103, 97, 65, 160, 192
-0.978168, 257, 257, 320, 320
-0.978298, 337, 57, 400, 120
-0.978367, 401, 241, 464, 304
-0.978429, 377, 145, 440, 208
-0.978464, 25, 1, 88, 64
-0.978483, 249, 1, 312, 64
-0.978508, 105, 81, 168, 144
-0.978556, 313, 137, 376, 200
-0.97856, 105, 193, 168, 256
-0.978564, 137, 273, 200, 336
-0.978572, 193, 137, 256, 200
-0.97859, 369, 209, 496, 272
-0.97863, 17, 97, 80, 352
-0.978719, 361, 129, 424, 375
-0.978757, 249, 153, 312, 216
-0.978765, 137, 145, 200, 208
-0.978852, 333, 161, 364, 288
-0.978913, 57, 121, 120, 184
-0.978917, 177, 33, 240, 96
-0.978917, 41, 241, 104, 368
-0.978962, 17, 129, 80, 192
-0.979075, 417, 129, 480, 192
-0.979122, 41, 289, 104, 352
-0.97916, 333, 209, 364, 336
-0.979197, 289, 249, 352, 312
-0.979199, 337, 201, 400, 264
-0.97928, 385, 57, 448, 120
-0.979364, 333, 217, 364, 280
-0.9794, 249, 97, 312, 160
-0.979418, 137, 129, 200, 375
-0.979419, 273, 97, 336, 160
-0.979479, 17, 289, 80, 352
-0.979556, 81, 193, 208, 256
-0.979567, 65, 1, 128, 64
-0.979604, 353, 105, 416, 168
-0.97961, 225, 41, 288, 104
-0.979612, 265, 225, 328, 288
-0.979622, 161, 161, 224, 224
-0.979633, 313, 1, 376, 64
-0.97967, 89, 137, 152, 200
-0.979701, 177, 1, 240, 128
-0.979716, 241, 129, 304, 192
-0.979923, 337, 1, 400, 64
-0.979973, 81, 65, 144, 128
-0.980011, 105, 273, 168, 336
-0.980035, 1, 65, 64, 128
-0.980038, 25, 225, 88, 288
-0.980048, 177, 249, 240, 312
-0.980067, 313, 241, 376, 304
-0.980075, 65, 25, 128, 88
-0.980077, 145, 25, 208, 88
-0.980082, 81, 33, 208, 160
-0.980098, 249, 281, 312, 344
-0.980098, 289, 297, 352, 360
-0.980141, 161, 57, 224, 120
-0.980282, 145, 233, 272, 296
-0.980318, 81, 297, 144, 360
-0.98034, 33, 193, 160, 256
-0.98038, 201, 89, 264, 152
-0.980405, 321, 81, 384, 144
-0.980413, 393, 193, 456, 256
-0.980504, 305, 33, 368, 96
-0.980505, 329, 289, 392, 352
-0.980538, 225, 97, 288, 160
-0.980548, 161, 1, 224, 256
-0.980552, 377, 297, 440, 360
-0.980596, 209, 1, 272, 64
-0.980623, 17, 161, 80, 224
-0.980625, 321, 161, 352, 288
-0.980672, 433, 49, 496, 176
-0.980702, 65, 17, 128, 144
-0.980702, 185, 129, 248, 375
-0.980729, 289, 193, 416, 256
-0.980743, 25, 81, 88, 144
-0.980772, 329, 265, 392, 328
-0.980841, 201, 249, 264, 312
-0.980971, 313, 193, 376, 256
-0.981007, 201, 25, 264, 88
-0.981027, 393, 169, 456, 232
-0.981096, 373, 225, 404, 288
-0.981098, 121, 249, 184, 312
-0.981106, 113, 225, 176, 288
-0.981135, 1, 201, 64, 264
-0.981187, 97, 105, 160, 168
-0.981283, 217, 137, 280, 200
-0.981378, 121, 25, 184, 88
-0.981413, 249, 201, 312, 264
-0.98148, 361, 17, 424, 144
-0.981561, 337, 1, 400, 128
-0.9816, 417, 57, 480, 120
-0.981602, 185, 281, 248, 344
-0.981687, 265, 129, 328, 192
-0.981785, 433, 297, 496, 360
-0.981878, 361, 57, 424, 120
-0.981883, 105, 297, 168, 360
-0.981988, 41, 97, 104, 352
-0.982009, 361, 33, 424, 288
-0.982041, 369, 209, 400, 336
-0.982152, 393, 65, 456, 320
-0.982218, 257, 65, 320, 320
-0.982361, 301, 225, 332, 288
-0.982677, 337, 241, 464, 304
-0.982783, 209, 65, 272, 320
-0.982784, 225, 193, 352, 256
-0.982794, 397, 193, 428, 320
-0.982852, 1, 1, 64, 256
-0.982871, 305, 73, 432, 136
-0.982899, 289, 177, 320, 304
-0.982926, 1, 161, 64, 288
-0.98303, 105, 129, 168, 375
-0.983126, 49, 145, 176, 208
-0.983126, 193, 57, 320, 120
-0.983251, 49, 97, 176, 160
-0.983252, 361, 161, 392, 224
-0.983277, 185, 1, 248, 256
-0.983604, 241, 113, 368, 240
-0.98362, 121, 1, 184, 256
-0.983658, 117, 153, 148, 216
-0.98368, 145, 137, 272, 200
-0.983809, 385, 161, 416, 288
-0.983844, 349, 233, 380, 296
-0.983927, 193, 225, 320, 288
-0.984004, 177, 209, 208, 336
