1966
-0.386952, 1, 1, 500, 375
-0.40604, 1, 129, 500, 375
-0.428265, 1, 33, 500, 288
-0.483469, 161, 1, 416, 375
-0.485564, 1, 1, 256, 375
-0.547036, 257, 1, 500, 375
-0.557456, 129, 97, 384, 352
-0.62981, 33, 129, 288, 375
-0.638382, 161, 1, 416, 256
-0.662063, 225, 97, 480, 352
-0.698597, 65, 1, 320, 256
-0.771381, 257, 1, 500, 256
-0.845696, 241, 97, 368, 352
-0.851356, 161, 97, 288, 352
-0.864355, 241, 1, 368, 375
-0.868771, 161, 1, 288, 375
-0.868878, 33, 129, 160, 375
-0.876532, 289, 1, 416, 375
-0.879441, 81, 97, 208, 352
-0.884171, 17, 1, 144, 375
-0.884577, 113, 1, 240, 375
-0.885623, 1, 209, 500, 336
-0.888471, 289, 97, 416, 352
-0.889438, 65, 1, 192, 375
-0.891373, 289, 1, 416, 256
-0.89448, 161, 1, 288, 256
-0.895002, 241, 1, 368, 256
-0.897277, 1, 1, 500, 128
-0.899804, 1, 49, 500, 176
-0.902331, 1, 1, 128, 256
-0.904351, 33, 209, 288, 336
-0.905651, 1, 113, 500, 240
-0.908134, 81, 1, 208, 256
-0.91173, 1, 161, 256, 288
-0.913678, 1, 161, 500, 288
-0.913801, 129, 177, 384, 304
-0.914432, 65, 113, 320, 240
-0.915075, 353, 1, 480, 375
-0.915645, 161, 49, 416, 176
-0.921627, 161, 1, 416, 128
-0.923895, 145, 209, 272, 336
-0.926265, 337, 129, 464, 375
-0.926493, 161, 113, 416, 240
-0.927227, 129, 225, 384, 352
-0.932355, 161, 209, 224, 336
-0.932397, 241, 113, 368, 240
-0.934108, 17, 161, 144, 288
-0.934832, 225, 193, 480, 320
-0.935226, 65, 161, 192, 288
-0.936919, 1, 1, 256, 128
-0.936969, 97, 209, 224, 336
-0.937006, 161, 161, 288, 288
-0.937263, 217, 193, 280, 320
-0.941198, 225, 161, 352, 288
-0.941235, 161, 97, 288, 224
-0.942313, 241, 161, 304, 288
-0.943501, 233, 97, 296, 224
-0.943521, 25, 177, 88, 304
-0.944229, 65, 145, 128, 272
-0.94543, 353, 33, 480, 288
-0.945567, 193, 209, 320, 336
-0.945684, 49, 209, 176, 336
-0.945699, 65, 65, 320, 192
-0.94617, 137, 209, 200, 336
-0.946757, 145, 161, 208, 288
-0.946984, 297, 81, 360, 208
-0.947151, 265, 129, 328, 256
-0.94847, 257, 97, 500, 224
-0.950098, 193, 209, 256, 336
-0.950798, 17, 113, 144, 240
-0.951311, 169, 161, 232, 288
-0.951389, 97, 113, 224, 240
-0.95214, 177, 65, 240, 192
-0.95301, 49, 193, 112, 320
-0.953227, 161, 49, 288, 176
-0.954233, 257, 65, 320, 192
-0.955742, 257, 145, 500, 272
-0.956022, 113, 177, 176, 304
-0.956149, 297, 33, 360, 160
-0.956903, 113, 161, 240, 288
-0.956909, 289, 113, 416, 240
-0.957474, 17, 225, 80, 352
-0.95806, 49, 241, 112, 368
-0.958092, 257, 241, 500, 368
-0.95848, 241, 49, 368, 176
-0.958587, 1, 209, 128, 336
-0.958911, 233, 201, 296, 264
-0.95898, 241, 225, 304, 352
