1677
-0.463357, 1, 1, 400, 266
-0.528014, 1, 1, 400, 256
-0.564358, 1, 1, 256, 266
-0.652025, 97, 1, 352, 266
-0.72929, 1, 1, 256, 256
-0.818476, 97, 1, 352, 256
-0.866474, 17, 1, 144, 266
-0.872666, 17, 1, 144, 256
-0.904352, 65, 1, 192, 266
-0.910636, 1, 49, 400, 176
-0.913067, 129, 1, 256, 266
-0.918479, 225, 1, 352, 266
-0.923019, 1, 97, 400, 224
-0.924415, 65, 1, 192, 256
-0.926078, 273, 1, 400, 266
-0.930047, 177, 1, 304, 266
-0.930055, 1, 1, 400, 128
-0.936322, 129, 1, 256, 256
-0.942054, 1, 145, 400, 266
-0.943627, 25, 49, 88, 176
-0.943715, 225, 1, 352, 256
-0.948609, 17, 65, 144, 192
-0.949563, 1, 113, 64, 240
-0.950088, 1, 33, 64, 160
-0.950297, 1, 17, 128, 144
-0.953016, 1, 97, 256, 224
-0.953738, 1, 49, 256, 176
-0.954097, 273, 1, 400, 256
-0.959521, 177, 1, 304, 256
-0.961093, 25, 97, 88, 224
-0.966316, 1, 1, 256, 128
-0.96863, 1, 1, 64, 64
-0.968899, 25, 49, 88, 112
-0.969036, 25, 97, 88, 160
-0.969151, 57, 97, 120, 224
-0.970467, 1, 113, 128, 240
-0.970665, 1, 33, 64, 96
-0.970792, 25, 25, 88, 88
-0.971056, 25, 1, 88, 128
-0.971283, 25, 1, 88, 256
-0.971327, 25, 73, 88, 136
-0.971579, 1, 97, 64, 160
-0.97165, 65, 49, 192, 176
-0.971671, 49, 113, 176, 240
-0.972039, 1, 169, 64, 232
-0.97227, 89, 49, 152, 176
-0.97251, 25, 161, 88, 224
-0.97257, 1, 73, 64, 136
-0.97271, 1, 121, 64, 184
-0.973218, 33, 145, 288, 266
-0.973761, 41, 145, 104, 266
-0.974723, 65, 105, 128, 168
-0.975241, 17, 1, 48, 64
-0.975803, 5, 1, 36, 128
-0.976034, 97, 65, 352, 192
-0.976405, 1, 97, 128, 160
-0.976727, 25, 121, 88, 184
-0.977755, 17, 113, 48, 240
-0.977907, 65, 49, 128, 176
-0.977954, 1, 145, 64, 208
