1962
-0.159678, 1, 1, 500, 375
-0.2796, 1, 33, 500, 288
-0.390399, 1, 129, 500, 375
-0.428824, 97, 1, 352, 375
-0.449674, 257, 1, 500, 375
-0.469841, 1, 1, 256, 375
-0.544287, 65, 1, 320, 256
-0.606054, 33, 129, 288, 375
-0.631151, 225, 33, 480, 288
-0.70961, 193, 129, 448, 375
-0.848938, 33, 1, 160, 375
-0.855041, 225, 1, 352, 256
-0.857452, 161, 1, 288, 256
-0.858457, 17, 129, 144, 375
-0.865531, 257, 1, 384, 375
-0.867898, 177, 1, 304, 375
-0.869384, 225, 129, 352, 375
-0.871746, 337, 1, 464, 375
-0.872294, 81, 1, 208, 256
-0.873696, 113, 1, 240, 375
-0.882012, 1, 33, 500, 160
-0.884747, 353, 33, 480, 288
-0.884976, 289, 65, 416, 320
-0.885814, 17, 33, 144, 288
-0.890817, 1, 193, 500, 320
-0.892637, 97, 129, 224, 375
-0.897823, 145, 129, 272, 375
-0.898768, 1, 241, 500, 368
-0.90966, 1, 81, 500, 208
-0.909745, 1, 145, 500, 272
-0.914477, 97, 241, 352, 368
-0.915977, 33, 177, 288, 304
-0.918671, 225, 49, 480, 176
-0.919035, 33, 33, 288, 160
-0.920031, 1, 129, 256, 256
-0.920032, 129, 17, 384, 144
-0.931849, 225, 1, 288, 128
-0.932878, 1, 241, 256, 368
-0.933431, 177, 1, 304, 128
-0.935017, 65, 81, 320, 208
-0.936171, 201, 1, 264, 128
-0.936294, 129, 193, 384, 320
-0.937303, 193, 145, 448, 272
-0.938822, 145, 241, 272, 368
-0.939184, 225, 33, 352, 160
-0.93976, 49, 33, 176, 160
-0.940777, 113, 17, 240, 144
-0.941122, 353, 129, 480, 375
-0.941167, 17, 241, 144, 368
-0.941388, 33, 161, 96, 288
-0.943867, 97, 129, 352, 256
-0.944624, 225, 129, 352, 256
-0.945753, 145, 177, 272, 304
-0.945881, 17, 129, 144, 256
-0.948489, 193, 241, 448, 368
-0.949498, 337, 49, 464, 176
-0.949542, 25, 49, 88, 176
-0.949764, 57, 49, 120, 176
-0.95077, 1, 97, 64, 224
-0.950781, 225, 177, 288, 304
-0.950948, 209, 193, 336, 320
-0.951018, 249, 17, 312, 144
-0.951857, 225, 49, 288, 176
-0.952274, 1, 65, 128, 192
-0.952575, 217, 225, 280, 352
-0.953025, 177, 1, 240, 128
-0.953202, 185, 49, 248, 176
-0.953429, 177, 177, 240, 304
-0.953531, 33, 241, 96, 368
-0.953621, 137, 241, 200, 368
-0.954005, 33, 97, 96, 224
-0.954139, 1, 177, 128, 304
-0.954314, 161, 49, 288, 176
-0.954682, 225, 193, 480, 320
-0.954902, 89, 297, 152, 360
-0.956253, 289, 49, 416, 176
-0.95628, 193, 241, 320, 368
-0.956538, 121, 1, 184, 128
-0.956857, 81, 49, 144, 176
-0.957387, 89, 241, 152, 368
-0.959804, 225, 97, 288, 224
-0.960305, 201, 177, 264, 304
-0.960499, 81, 177, 208, 304
-0.960819, 177, 113, 304, 240
-0.961209, 113, 25, 176, 88
-0.9613, 57, 97, 120, 224
-0.961502, 273, 33, 336, 160
-0.961719, 97, 241, 224, 368
-0.96203, 209, 17, 272, 80
-0.962664, 257, 97, 500, 224
-0.962939, 113, 313, 176, 375
-0.963357, 113, 241, 176, 368
-0.963794, 225, 1, 480, 128
-0.963971, 25, 169, 88, 232
-0.964029, 193, 241, 256, 368
-0.964116, 129, 145, 192, 272
-0.964273, 337, 65, 400, 192
-0.964292, 161, 17, 288, 80
-0.964729, 273, 113, 400, 240
-0.964763, 57, 241, 120, 368
-0.964917, 225, 73, 288, 136
-0.965005, 249, 129, 312, 256
-0.9654, 153, 177, 216, 304
-0.965405, 217, 241, 280, 304
-0.965537, 73, 41, 136, 104
-0.965665, 65, 313, 192, 375
-0.965948, 177, 49, 240, 112
-0.966199, 1, 105, 64, 168
-0.966239, 49, 57, 112, 120
-0.966252, 97, 297, 128, 360
-0.96633, 145, 1, 208, 128
-0.966444, 25, 89, 88, 152
-0.966554, 17, 177, 144, 240
-0.966558, 97, 273, 160, 336
-0.966604, 65, 161, 128, 224
-0.966833, 125, 289, 156, 352
-0.966896, 401, 49, 464, 176
-0.967036, 185, 25, 248, 88
-0.967069, 225, 49, 288, 112
-0.967138, 201, 49, 264, 112
-0.967149, 297, 33, 360, 160
-0.967508, 97, 25, 224, 88
-0.9676, 241, 241, 368, 368
-0.96774, 241, 225, 304, 352
-0.967772, 241, 25, 304, 88
-0.968058, 49, 81, 176, 208
-0.968098, 33, 121, 96, 184
-0.968159, 161, 25, 224, 88
-0.968225, 137, 25, 200, 88
-0.968374, 105, 161, 168, 224
-0.968737, 209, 1, 240, 128
-0.968788, 237, 33, 268, 160
-0.968922, 81, 129, 208, 256
-0.969196, 65, 297, 128, 360
-0.969625, 49, 49, 176, 112
-0.969672, 49, 289, 176, 352
-0.969692, 1, 81, 64, 144
-0.969781, 265, 33, 328, 96
-0.969833, 249, 65, 312, 192
-0.969874, 209, 33, 336, 96
-0.969891, 133, 313, 164, 375
-0.9699, 185, 241, 248, 304
-0.969925, 33, 241, 96, 304
-0.970506, 97, 49, 160, 112
-0.970506, 129, 49, 256, 112
-0.970521, 425, 65, 488, 192
-0.970531, 129, 161, 192, 224
-0.970681, 33, 177, 64, 240
-0.97089, 105, 145, 168, 272
-0.971053, 225, 81, 352, 208
-0.971057, 129, 193, 192, 320
-0.971229, 369, 97, 496, 224
-0.971269, 17, 57, 80, 120
-0.971338, 121, 273, 184, 336
-0.971856, 17, 257, 144, 320
-0.972065, 129, 129, 256, 256
-0.972108, 121, 49, 184, 112
-0.972159, 1, 49, 64, 176
-0.972224, 57, 145, 120, 272
-0.972286, 161, 241, 288, 304
-0.972303, 225, 97, 288, 160
-0.972357, 145, 49, 208, 112
-0.972442, 249, 177, 312, 304
-0.972478, 273, 1, 336, 256
-0.972484, 161, 241, 224, 304
-0.972616, 201, 81, 264, 144
-0.972795, 65, 161, 192, 224
-0.972814, 401, 73, 464, 136
-0.973015, 337, 57, 400, 120
-0.973048, 153, 49, 216, 176
-0.973071, 105, 249, 168, 312
-0.973239, 13, 65, 44, 192
-0.973291, 137, 313, 200, 375
-0.973297, 113, 257, 240, 320
-0.973331, 377, 49, 440, 176
-0.973332, 265, 57, 328, 120
-0.973378, 209, 169, 272, 232
-0.973601, 113, 297, 144, 360
-0.973838, 225, 1, 256, 128
-0.973922, 377, 57, 440, 120
-0.973928, 97, 1, 160, 128
-0.973965, 53, 65, 84, 128
-0.9741, 249, 249, 312, 312
-0.974108, 33, 65, 96, 320
-0.974281, 249, 1, 280, 128
-0.974311, 77, 49, 108, 176
-0.97439, 241, 177, 272, 304
-0.974401, 65, 233, 128, 296
-0.974416, 209, 57, 336, 120
-0.97446, 49, 49, 80, 176
-0.974499, 209, 265, 272, 328
-0.974652, 225, 1, 288, 256
-0.974966, 249, 145, 312, 208
-0.974991, 201, 1, 264, 256
-0.975037, 217, 225, 248, 352
-0.975107, 209, 241, 336, 304
-0.97536, 153, 169, 216, 232
-0.975392, 225, 129, 352, 192
-0.975416, 233, 65, 264, 128
-0.975445, 25, 193, 88, 256
-0.975492, 141, 1, 172, 128
-0.975563, 25, 265, 88, 328
-0.975611, 113, 49, 176, 176
-0.975681, 33, 145, 96, 208
-0.975723, 9, 161, 72, 288
-0.97586, 225, 217, 288, 280
-0.975893, 1, 137, 64, 200
-0.975904, 57, 105, 120, 168
-0.975939, 265, 113, 328, 176
-0.975961, 17, 153, 144, 216
-0.975974, 249, 1, 312, 256
-0.976016, 249, 49, 280, 112
-0.976036, 65, 193, 128, 320
-0.976102, 73, 1, 136, 128
-0.976128, 105, 49, 136, 112
-0.976139, 69, 49, 100, 112
-0.976175, 129, 241, 192, 304
-0.976234, 33, 161, 64, 288
-0.976292, 145, 265, 208, 328
-0.976298, 229, 25, 260, 88
-0.976311, 9, 81, 40, 144
-0.976318, 185, 1, 248, 64
-0.976397, 25, 217, 88, 280
-0.97659, 1, 217, 64, 280
-0.976634, 73, 33, 136, 288
-0.976645, 417, 105, 480, 168
-0.976849, 273, 1, 400, 128
-0.97685, 233, 169, 296, 232
-0.976854, 305, 49, 368, 112
-0.976943, 81, 185, 144, 248
-0.977054, 1, 313, 128, 375
-0.977116, 25, 305, 88, 368
-0.977154, 433, 113, 496, 240
-0.977336, 189, 25, 220, 88
-0.977355, 193, 129, 256, 256
-0.977552, 217, 25, 248, 88
-0.977563, 217, 177, 248, 304
-0.977641, 109, 273, 140, 336
-0.977682, 241, 17, 272, 80
-0.977718, 241, 89, 272, 152
