1896
-0.339031, 1, 1, 332, 500
-0.339799, 1, 97, 332, 352
-0.506183, 33, 1, 288, 500
-0.555594, 1, 193, 332, 448
-0.612227, 1, 1, 332, 256
-0.651615, 65, 97, 320, 352
-0.775393, 65, 225, 320, 480
-0.853143, 1, 1, 256, 256
-0.877555, 161, 97, 288, 352
-0.881482, 65, 1, 192, 500
-0.881819, 161, 1, 288, 500
-0.884739, 113, 1, 240, 500
-0.887593, 113, 161, 240, 416
-0.89265, 1, 113, 332, 240
-0.89398, 193, 225, 320, 480
-0.900938, 209, 129, 332, 384
-0.902676, 17, 1, 144, 500
-0.903102, 65, 65, 192, 320
-0.912719, 209, 1, 332, 500
-0.915219, 113, 65, 240, 320
-0.91851, 1, 225, 332, 352
-0.922381, 145, 257, 272, 500
-0.922974, 65, 225, 192, 480
-0.9249, 1, 161, 332, 288
-0.931515, 177, 1, 304, 256
-0.93488, 65, 129, 320, 256
-0.935683, 17, 161, 144, 416
-0.940592, 1, 65, 332, 192
-0.942393, 1, 241, 256, 368
-0.942684, 1, 81, 256, 208
-0.944913, 17, 65, 144, 320
-0.945322, 65, 177, 320, 304
-0.947796, 1, 353, 332, 480
-0.950138, 65, 305, 320, 432
-0.953479, 145, 257, 272, 384
-0.955261, 1, 273, 332, 400
-0.95528, 65, 353, 320, 480
-0.95565, 193, 273, 320, 400
-0.95639, 177, 113, 304, 240
-0.958935, 49, 65, 176, 192
-0.95951, 193, 209, 320, 336
-0.959848, 97, 241, 224, 368
-0.960469, 209, 257, 272, 384
-0.960697, 113, 193, 240, 320
-0.962517, 241, 257, 304, 384
-0.963403, 129, 97, 256, 224
-0.964244, 225, 129, 288, 256
-0.965097, 17, 257, 144, 500
-0.966096, 65, 17, 320, 144
-0.966383, 25, 97, 88, 224
-0.966707, 169, 257, 232, 384
-0.967127, 153, 161, 216, 288
-0.967164, 25, 161, 88, 288
-0.967372, 193, 321, 320, 448
-0.967615, 249, 273, 312, 336
-0.967721, 1, 161, 128, 288
-0.968421, 161, 369, 288, 496
-0.968435, 185, 113, 248, 240
-0.968799, 209, 161, 332, 288
-0.969515, 177, 209, 240, 336
-0.969547, 1, 17, 332, 144
-0.969843, 153, 257, 216, 320
-0.969905, 201, 209, 264, 336
-0.970266, 241, 305, 304, 432
-0.970417, 25, 161, 88, 224
-0.970684, 273, 289, 332, 352
-0.97087, 97, 305, 224, 432
-0.970978, 209, 369, 332, 496
-0.971292, 265, 257, 328, 384
-0.971771, 33, 209, 160, 336
-0.971931, 33, 113, 160, 240
-0.972119, 121, 81, 184, 208
-0.972725, 161, 113, 224, 240
-0.973162, 97, 145, 224, 272
-0.97331, 225, 281, 288, 344
-0.973373, 217, 129, 280, 192
-0.973643, 25, 1, 88, 128
-0.973825, 161, 161, 288, 288
-0.973863, 177, 265, 240, 328
-0.974004, 1, 129, 64, 256
-0.974075, 73, 209, 136, 336
-0.974511, 57, 65, 120, 192
-0.974545, 1, 33, 128, 160
-0.974702, 49, 257, 176, 384
-0.974748, 25, 113, 88, 176
-0.975728, 257, 145, 320, 272
-0.975798, 145, 241, 208, 368
-0.975936, 145, 49, 272, 176
-0.976044, 113, 257, 176, 384
-0.976077, 113, 369, 240, 496
-0.976118, 185, 161, 248, 288
-0.976552, 145, 321, 272, 448
-0.976555, 89, 433, 152, 496
-0.976812, 49, 177, 112, 304
-0.976845, 17, 369, 144, 496
-0.976928, 217, 305, 280, 432
-0.976999, 9, 49, 72, 176
-0.97726, 177, 65, 240, 192
-0.977468, 217, 409, 280, 472
-0.977651, 265, 305, 328, 432
-0.977719, 145, 281, 208, 344
-0.977763, 113, 265, 176, 328
-0.977926, 17, 137, 80, 200
-0.97813, 201, 385, 264, 448
-0.97818, 1, 257, 128, 384
-0.978259, 177, 361, 240, 424
-0.97839, 257, 209, 320, 336
-0.978437, 49, 17, 176, 144
-0.978476, 241, 393, 304, 456
-0.978573, 225, 193, 288, 320
-0.978708, 145, 169, 208, 232
-0.978805, 25, 425, 88, 488
-0.978855, 49, 113, 112, 240
-0.978872, 33, 49, 96, 176
-0.978884, 209, 369, 272, 496
-0.978921, 225, 97, 288, 352
-0.979084, 121, 193, 184, 320
-0.979237, 113, 369, 176, 496
-0.97925, 193, 97, 256, 352
-0.979416, 1, 1, 64, 128
-0.97953, 57, 409, 120, 472
-0.979558, 89, 241, 152, 304
-0.979653, 245, 273, 276, 336
-0.979736, 177, 305, 240, 432
-0.979853, 177, 401, 240, 464
-0.979907, 177, 233, 240, 296
-0.979916, 233, 433, 296, 496
-0.979982, 65, 369, 192, 496
-0.979994, 273, 385, 332, 448
-0.98001, 209, 249, 272, 312
-0.980032, 1, 161, 64, 224
-0.980055, 273, 353, 332, 480
-0.980071, 209, 281, 332, 344
-0.980109, 249, 369, 312, 496
-0.980134, 97, 65, 160, 192
-0.980347, 17, 305, 144, 432
-0.98045, 145, 257, 272, 320
-0.980726, 169, 193, 232, 256
-0.980763, 113, 89, 176, 152
-0.980766, 201, 361, 264, 424
-0.980848, 137, 233, 200, 296
-0.980906, 97, 33, 224, 160
-0.981, 81, 249, 208, 312
-0.981027, 193, 121, 256, 184
-0.981187, 153, 409, 216, 472
-0.981218, 145, 201, 208, 264
-0.981327, 121, 65, 184, 320
-0.981343, 257, 129, 320, 384
-0.981407, 241, 137, 304, 200
-0.981481, 169, 97, 232, 352
-0.98152, 49, 145, 112, 208
-0.981532, 169, 289, 232, 352
-0.981546, 49, 161, 176, 288
-0.981567, 45, 161, 76, 224
-0.981571, 217, 81, 280, 208
-0.981673, 257, 249, 320, 312
-0.981752, 17, 97, 80, 352
-0.981862, 153, 369, 216, 496
-0.982087, 113, 425, 176, 488
-0.982226, 265, 313, 328, 376
-0.982289, 169, 257, 200, 320
-0.982305, 45, 97, 76, 224
-0.98231, 89, 81, 152, 144
-0.982332, 201, 273, 264, 336
-0.98236, 17, 257, 80, 384
-0.982473, 41, 257, 104, 384
-0.982507, 225, 225, 288, 480
-0.982516, 129, 193, 256, 256
-0.982659, 49, 81, 112, 144
-0.982672, 249, 273, 280, 400
-0.982693, 89, 257, 152, 384
-0.982734, 17, 41, 80, 104
-0.982821, 265, 97, 328, 224
-0.982963, 49, 265, 112, 328
-0.983503, 177, 353, 240, 480
-0.983509, 1, 401, 64, 464
-0.983752, 9, 337, 72, 464
-0.983817, 273, 409, 332, 472
-0.98418, 81, 369, 144, 496
-0.984193, 233, 369, 296, 432
-0.984408, 145, 65, 208, 192
-0.984488, 161, 337, 224, 400
-0.984538, 121, 289, 184, 352
-0.98454, 237, 257, 268, 384
-0.984554, 153, 193, 216, 448
-0.98461, 137, 89, 200, 152
-0.984683, 193, 225, 256, 480
-0.984725, 33, 81, 160, 144
-0.984727, 161, 121, 288, 184
-0.984742, 49, 433, 112, 496
-0.984788, 249, 257, 312, 500
-0.98485, 177, 409, 304, 472
-0.984931, 121, 209, 184, 272
-0.98499, 33, 265, 160, 328
-0.984994, 113, 145, 176, 272
-0.985038, 177, 169, 304, 232
-0.9851, 209, 49, 332, 176
-0.9851, 45, 145, 76, 272
-0.985125, 193, 297, 256, 360
-0.985408, 17, 289, 80, 352
-0.985411, 33, 401, 96, 464
-0.985485, 33, 97, 64, 224
-0.985583, 273, 361, 332, 424
-0.985608, 217, 209, 280, 272
-0.985649, 65, 225, 192, 288
-0.985689, 17, 1, 80, 256
-0.985709, 49, 121, 112, 184
-0.985737, 97, 209, 160, 336
-0.985841, 161, 145, 224, 208
-0.985869, 185, 425, 248, 488
-0.986016, 81, 401, 144, 464
-0.986028, 121, 33, 184, 160
-0.986132, 153, 321, 216, 448
-0.986133, 17, 185, 80, 248
-0.986154, 241, 305, 304, 368
-0.986241, 193, 377, 320, 440
-0.986355, 1, 105, 64, 168
-0.986482, 245, 129, 276, 256
-0.986493, 161, 73, 224, 136
-0.986507, 245, 137, 276, 200
-0.986512, 33, 161, 64, 224
-0.98662, 161, 233, 288, 296
-0.986678, 57, 65, 120, 320
-0.986682, 185, 169, 248, 232
-0.986691, 185, 97, 248, 160
-0.986691, 153, 113, 216, 176
-0.986753, 225, 113, 256, 240
-0.986782, 41, 185, 104, 248
-0.986885, 145, 97, 208, 352
-0.986895, 113, 241, 176, 304
-0.986911, 113, 185, 176, 248
-0.986919, 41, 161, 104, 416
-0.98693, 233, 177, 296, 240
-0.986931, 81, 273, 208, 336
-0.986955, 185, 265, 216, 328
-0.987012, 241, 81, 304, 208
-0.987049, 1, 265, 64, 328
-0.987281, 73, 265, 136, 328
-0.987293, 25, 257, 88, 320
-0.987344, 113, 401, 176, 464
-0.987398, 165, 145, 196, 272
-0.987419, 65, 273, 128, 400
-0.987428, 257, 113, 320, 176
-0.987447, 265, 185, 328, 248
-0.987452, 225, 273, 256, 400
-0.987463, 1, 313, 64, 376
-0.987528, 149, 281, 180, 344
-0.987535, 201, 1, 264, 500
-0.987667, 25, 89, 88, 152
-0.987673, 233, 249, 296, 312
-0.987688, 209, 209, 332, 272
-0.98776, 121, 305, 184, 432
-0.987779, 113, 401, 240, 464
-0.987793, 57, 161, 88, 288
-0.9878, 81, 193, 208, 256
-0.987809, 81, 17, 144, 144
-0.987816, 209, 145, 332, 208
-0.987828, 265, 257, 296, 384
-0.987868, 57, 209, 120, 272
-0.987885, 177, 241, 208, 368
-0.987896, 201, 257, 232, 384
-0.987917, 89, 305, 152, 432
-0.987953, 161, 145, 288, 208
-0.98798, 165, 241, 196, 368
-0.988045, 157, 249, 188, 312
-0.988053, 193, 193, 256, 256
-0.988072, 177, 177, 208, 304
-0.988228, 213, 113, 244, 240
-0.988292, 257, 273, 288, 336
-0.988398, 217, 337, 280, 400
-0.988404, 145, 385, 208, 448
-0.988427, 113, 345, 240, 408
-0.988433, 25, 1, 56, 128
-0.988438, 145, 1, 272, 128
-0.988517, 193, 305, 320, 368
-0.988527, 97, 297, 160, 360
-0.988561, 65, 169, 192, 232
-0.988564, 113, 105, 240, 168
-0.988579, 273, 225, 332, 480
-0.988588, 105, 225, 168, 480
-0.988589, 129, 169, 256, 232
-0.988606, 177, 1, 240, 500
-0.988612, 129, 281, 256, 344
-0.988636, 45, 137, 76, 200
-0.988655, 145, 433, 208, 496
-0.988672, 25, 145, 56, 272
-0.988688, 257, 145, 288, 272
-0.988693, 129, 193, 192, 448
-0.988699, 9, 17, 72, 80
-0.988709, 129, 113, 192, 176
-0.988727, 41, 337, 104, 464
-0.988834, 189, 209, 220, 336
-0.988893, 65, 425, 192, 488
-0.988919, 265, 145, 328, 208
-0.988924, 273, 281, 304, 344
-0.989045, 121, 161, 184, 224
-0.989064, 269, 305, 300, 432
-0.989092, 205, 209, 236, 336
-0.989111, 193, 401, 224, 464
-0.989116, 177, 113, 208, 240
-0.989157, 285, 289, 316, 352
-0.989157, 177, 409, 208, 472
-0.989188, 1, 161, 128, 224
-0.989233, 41, 369, 104, 432
-0.989267, 137, 1, 200, 500
-0.989305, 17, 153, 48, 216
-0.989324, 233, 105, 296, 168
-0.989342, 137, 89, 168, 152
-0.989353, 65, 49, 96, 176
-0.989354, 45, 105, 76, 168
-0.989496, 65, 233, 128, 296
-0.989527, 145, 81, 176, 208
-0.989545, 281, 273, 312, 400
-0.989567, 213, 257, 244, 384
-0.989591, 25, 65, 88, 128
-0.989612, 189, 113, 220, 240
-0.989622, 81, 353, 144, 416
-0.989622, 225, 369, 256, 496
-0.98963, 225, 1, 288, 500
-0.989639, 97, 65, 160, 320
-0.989668, 105, 425, 136, 488
-0.989688, 121, 49, 184, 112
-0.989694, 257, 433, 320, 496
-0.9897, 109, 225, 140, 352
-0.989702, 97, 1, 160, 500
-0.989714, 169, 281, 200, 344
-0.989803, 153, 17, 216, 144
-0.989809, 41, 1, 104, 500
-0.989815, 157, 97, 188, 224
-0.989871, 17, 121, 144, 184
-0.989914, 241, 209, 304, 272
-0.990032, 217, 209, 248, 336
-0.990064, 113, 433, 240, 496
-0.990073, 45, 33, 76, 160
-0.990077, 1, 209, 64, 336
-0.990137, 185, 145, 248, 208
-0.990141, 221, 393, 252, 456
-0.990155, 81, 225, 144, 480
-0.990159, 1, 433, 64, 496
-0.990172, 57, 113, 88, 240
-0.990178, 237, 417, 268, 480
-0.990215, 193, 257, 320, 320
-0.990305, 201, 361, 232, 424
-0.990319, 29, 129, 60, 192
-0.990419, 185, 337, 248, 400
-0.990548, 73, 377, 136, 440
-0.990586, 173, 177, 204, 240
-0.990589, 233, 273, 264, 336
-0.990592, 57, 17, 120, 144
-0.990603, 197, 297, 228, 360
-0.99063, 1, 1, 64, 500
-0.990679, 113, 377, 240, 440
-0.990695, 201, 273, 232, 336
-0.990696, 73, 1, 136, 500
-0.990733, 237, 369, 268, 496
-0.990746, 73, 113, 136, 240
-0.990827, 281, 377, 312, 440
-0.99084, 241, 281, 304, 312
-0.99086, 189, 257, 220, 384
-0.990902, 57, 57, 120, 120
-0.990905, 93, 433, 124, 496
-0.990946, 165, 305, 196, 432
-0.990955, 137, 253, 200, 284
-0.990962, 209, 233, 332, 296
-0.990978, 209, 433, 272, 496
-0.991004, 249, 369, 280, 496
-0.991046, 161, 1, 224, 256
-0.99105, 301, 297, 332, 360
-0.991094, 41, 33, 72, 96
-0.991182, 273, 305, 332, 336
-0.991192, 201, 321, 232, 448
-0.99121, 297, 289, 328, 416
-0.991211, 33, 57, 160, 120
-0.991217, 33, 105, 64, 168
-0.991234, 229, 209, 260, 336
-0.991291, 161, 161, 192, 224
-0.991324, 141, 273, 172, 400
-0.991365, 213, 353, 244, 480
-0.991422, 265, 305, 296, 368
-0.991433, 257, 1, 320, 500
-0.991457, 253, 225, 284, 352
-0.991464, 169, 313, 232, 376
-0.991469, 121, 241, 152, 368
-0.991525, 17, 153, 80, 184
-0.991538, 133, 265, 164, 328
-0.991539, 249, 313, 312, 344
-0.991559, 269, 113, 300, 240
-0.99158, 113, 217, 240, 280
-0.99158, 9, 169, 72, 200
-0.991633, 253, 321, 284, 448
-0.991659, 65, 329, 128, 392
-0.991661, 181, 305, 212, 432
-0.991715, 113, 81, 144, 144
-0.991728, 241, 345, 304, 408
-0.991736, 265, 289, 328, 320
-0.991751, 165, 193, 196, 320
-0.991753, 121, 137, 184, 200
-0.991768, 161, 433, 288, 496
-0.991768, 1, 273, 32, 336
-0.991778, 73, 441, 136, 472
-0.991787, 89, 265, 152, 296
-0.991794, 17, 353, 80, 416
-0.991797, 145, 49, 208, 112
-0.991813, 169, 245, 232, 276
-0.991819, 105, 377, 168, 440
-0.99182, 169, 301, 232, 332
-0.991824, 217, 397, 280, 428
-0.991831, 113, 321, 240, 384
-0.99184, 209, 289, 272, 320
-0.991842, 253, 377, 284, 440
-0.99185, 209, 169, 272, 232
-0.991856, 185, 289, 216, 352
-0.991868, 57, 177, 88, 240
-0.991872, 89, 209, 120, 336
-0.991887, 105, 437, 168, 468
-0.991915, 113, 81, 240, 144
-0.991916, 117, 425, 148, 488
-0.99192, 153, 193, 184, 320
-0.991931, 193, 345, 320, 408
-0.991935, 217, 421, 280, 452
-0.991947, 153, 265, 216, 296
-0.991961, 201, 113, 232, 240
-0.991963, 113, 353, 176, 416
-0.992002, 221, 281, 252, 344
-0.992008, 185, 353, 216, 480
-0.992009, 225, 129, 256, 192
-0.992047, 177, 269, 240, 300
-0.992048, 89, 177, 152, 240
-0.992054, 201, 409, 264, 440
-0.992062, 217, 269, 280, 300
-0.992071, 217, 33, 280, 160
-0.992078, 217, 137, 280, 168
-0.992086, 25, 133, 88, 164
-0.992092, 257, 385, 320, 416
-0.992099, 153, 185, 216, 216
-0.992099, 185, 313, 248, 344
-0.992099, 177, 425, 240, 456
-0.992107, 25, 185, 88, 216
-0.992133, 253, 401, 284, 464
-0.992149, 133, 417, 164, 480
-0.992168, 189, 161, 220, 288
-0.99217, 153, 289, 216, 320
-0.992199, 153, 173, 216, 204
-0.992207, 53, 49, 84, 112
-0.99222, 241, 301, 304, 332
-0.992242, 17, 1, 48, 64
-0.992249, 153, 273, 184, 400
-0.992277, 41, 305, 104, 368
-0.992283, 25, 209, 88, 336
-0.992294, 25, 117, 88, 148
-0.992303, 125, 81, 156, 208
-0.992311, 61, 257, 92, 320
-0.992315, 25, 53, 88, 84
-0.992332, 249, 409, 312, 440
-0.992335, 17, 225, 144, 288
-0.992362, 185, 281, 248, 312
-0.992367, 177, 409, 240, 440
-0.992396, 129, 425, 192, 456
-0.992407, 145, 209, 208, 240
-0.992416, 41, 173, 104, 204
-0.992421, 285, 369, 316, 496
-0.992434, 105, 25, 168, 88
-0.992437, 209, 97, 272, 160
-0.99244, 129, 101, 192, 132
